id,expiration_id,src_ip,src_mac,src_oui,src_port,dst_ip,dst_mac,dst_oui,dst_port,protocol,ip_version,vlan_id,tunnel_id,bidirectional_first_seen_ms,bidirectional_last_seen_ms,bidirectional_duration_ms,bidirectional_packets,bidirectional_bytes,src2dst_first_seen_ms,src2dst_last_seen_ms,src2dst_duration_ms,src2dst_packets,src2dst_bytes,dst2src_first_seen_ms,dst2src_last_seen_ms,dst2src_duration_ms,dst2src_packets,dst2src_bytes,bidirectional_min_ps,bidirectional_mean_ps,bidirectional_stddev_ps,bidirectional_max_ps,src2dst_min_ps,src2dst_mean_ps,src2dst_stddev_ps,src2dst_max_ps,dst2src_min_ps,dst2src_mean_ps,dst2src_stddev_ps,dst2src_max_ps,bidirectional_min_piat_ms,bidirectional_mean_piat_ms,bidirectional_stddev_piat_ms,bidirectional_max_piat_ms,src2dst_min_piat_ms,src2dst_mean_piat_ms,src2dst_stddev_piat_ms,src2dst_max_piat_ms,dst2src_min_piat_ms,dst2src_mean_piat_ms,dst2src_stddev_piat_ms,dst2src_max_piat_ms,bidirectional_syn_packets,bidirectional_cwr_packets,bidirectional_ece_packets,bidirectional_urg_packets,bidirectional_ack_packets,bidirectional_psh_packets,bidirectional_rst_packets,bidirectional_fin_packets,src2dst_syn_packets,src2dst_cwr_packets,src2dst_ece_packets,src2dst_urg_packets,src2dst_ack_packets,src2dst_psh_packets,src2dst_rst_packets,src2dst_fin_packets,dst2src_syn_packets,dst2src_cwr_packets,dst2src_ece_packets,dst2src_urg_packets,dst2src_ack_packets,dst2src_psh_packets,dst2src_rst_packets,dst2src_fin_packets,application_name,application_category_name,application_is_guessed,application_confidence,requested_server_name,client_fingerprint,server_fingerprint,user_agent,content_type,udps.heartbeat_request_counter,udps.heartbeat_response_counter,udps.pfd_management_request_counter,udps.pfd_management_response_counter,udps.association_setup_request_counter,udps.association_setup_response_counter,udps.association_update_request_counter,udps.association_update_response_counter,udps.association_release_request_counter,udps.association_release_response_counter,udps.version_not_supported_response_counter,udps.node_report_request_counter,udps.node_report_response_counter,udps.session_set_deletion_request_counter,udps.session_set_deletion_response_counter,udps.session_establishment_request_counter,udps.session_establishment_response_counter,udps.session_modification_request_counter,udps.session_modification_response_counter,udps.session_deletion_request_counter,udps.session_deletion_response_counter,udps.session_report_request_counter,udps.session_report_response_counter
0,0,10.70.0.2,12:d7:cc:8b:fc:ac,12:d7:cc,54430,1.1.1.1,12:91:17:3c:15:05,12:91:17,33434,17,4,0,1,1759254688413,1759254688413,0,1,118,1759254688413,1759254688413,0,1,118,0,0,0,0,0,118,118.0,0.0,118,118,118.0,0.0,118,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,10.100.200.3,12:91:17:3c:15:05,12:91:17,36707,1.1.1.1,9a:a4:27:0c:59:ae,9a:a4:27,33442,17,4,0,0,1759254688421,1759254688421,0,1,74,1759254688421,1759254688421,0,1,74,0,0,0,0,0,74,74.0,0.0,74,74,74.0,0.0,74,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,10.100.200.3,12:91:17:3c:15:05,12:91:17,48284,1.1.1.1,9a:a4:27:0c:59:ae,9a:a4:27,33441,17,4,0,0,1759254688422,1759254688422,0,1,74,1759254688422,1759254688422,0,1,74,0,0,0,0,0,74,74.0,0.0,74,74,74.0,0.0,74,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,10.100.200.3,12:91:17:3c:15:05,12:91:17,46801,1.1.1.1,9a:a4:27:0c:59:ae,9a:a4:27,33440,17,4,0,0,1759254688417,1759254688417,0,1,74,1759254688417,1759254688417,0,1,74,0,0,0,0,0,74,74.0,0.0,74,74,74.0,0.0,74,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,192.168.41.45,9a:a4:27:0c:59:ae,9a:a4:27,0,10.100.200.3,12:91:17:3c:15:05,12:91:17,0,1,4,0,0,1759254688422,1759254688442,20,30,2100,1759254688422,1759254688442,20,30,2100,0,0,0,0,0,70,70.0,0.0,70,70,70.0,0.0,70,0,0.0,0.0,0,0,0.6896551724137929,1.1371470653683553,4,0,0.6896551724137929,1.1371470653683553,4,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ICMP,Network,0,6,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,10.100.200.3,12:91:17:3c:15:05,12:91:17,56749,1.1.1.1,9a:a4:27:0c:59:ae,9a:a4:27,33441,17,4,0,0,1759254688418,1759254688418,0,1,74,1759254688418,1759254688418,0,1,74,0,0,0,0,0,74,74.0,0.0,74,74,74.0,0.0,74,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0,10.100.200.3,12:91:17:3c:15:05,12:91:17,53962,1.1.1.1,9a:a4:27:0c:59:ae,9a:a4:27,33446,17,4,0,0,1759254688429,1759254688429,0,1,74,1759254688429,1759254688429,0,1,74,0,0,0,0,0,74,74.0,0.0,74,74,74.0,0.0,74,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0,10.100.200.3,12:91:17:3c:15:05,12:91:17,46685,1.1.1.1,9a:a4:27:0c:59:ae,9a:a4:27,33442,17,4,0,0,1759254688429,1759254688429,0,1,74,1759254688429,1759254688429,0,1,74,0,0,0,0,0,74,74.0,0.0,74,74,74.0,0.0,74,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,10.100.200.3,12:91:17:3c:15:05,12:91:17,33194,1.1.1.1,9a:a4:27:0c:59:ae,9a:a4:27,33446,17,4,0,0,1759254688424,1759254688424,0,1,74,1759254688424,1759254688424,0,1,74,0,0,0,0,0,74,74.0,0.0,74,74,74.0,0.0,74,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,0,10.100.200.3,12:91:17:3c:15:05,12:91:17,58397,1.1.1.1,9a:a4:27:0c:59:ae,9a:a4:27,33438,17,4,0,0,1759254688431,1759254688431,0,1,74,1759254688431,1759254688431,0,1,74,0,0,0,0,0,74,74.0,0.0,74,74,74.0,0.0,74,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,0,10.100.200.3,12:91:17:3c:15:05,12:91:17,41011,1.1.1.1,9a:a4:27:0c:59:ae,9a:a4:27,33444,17,4,0,0,1759254688429,1759254688429,0,1,74,1759254688429,1759254688429,0,1,74,0,0,0,0,0,74,74.0,0.0,74,74,74.0,0.0,74,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,0,10.100.200.3,12:91:17:3c:15:05,12:91:17,42255,1.1.1.1,9a:a4:27:0c:59:ae,9a:a4:27,33442,17,4,0,0,1759254688432,1759254688432,0,1,74,1759254688432,1759254688432,0,1,74,0,0,0,0,0,74,74.0,0.0,74,74,74.0,0.0,74,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,0,10.100.200.3,12:91:17:3c:15:05,12:91:17,52475,1.1.1.1,9a:a4:27:0c:59:ae,9a:a4:27,33448,17,4,0,0,1759254688429,1759254688429,0,1,74,1759254688429,1759254688429,0,1,74,0,0,0,0,0,74,74.0,0.0,74,74,74.0,0.0,74,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,0,10.100.200.3,12:91:17:3c:15:05,12:91:17,55222,1.1.1.1,9a:a4:27:0c:59:ae,9a:a4:27,33445,17,4,0,0,1759254688433,1759254688433,0,1,74,1759254688433,1759254688433,0,1,74,0,0,0,0,0,74,74.0,0.0,74,74,74.0,0.0,74,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,0,10.100.200.3,12:91:17:3c:15:05,12:91:17,42746,1.1.1.1,9a:a4:27:0c:59:ae,9a:a4:27,33437,17,4,0,0,1759254688430,1759254688430,0,1,74,1759254688430,1759254688430,0,1,74,0,0,0,0,0,74,74.0,0.0,74,74,74.0,0.0,74,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,0,10.100.200.3,12:91:17:3c:15:05,12:91:17,49039,1.1.1.1,9a:a4:27:0c:59:ae,9a:a4:27,33438,17,4,0,0,1759254688415,1759254688415,0,1,74,1759254688415,1759254688415,0,1,74,0,0,0,0,0,74,74.0,0.0,74,74,74.0,0.0,74,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,0,10.100.200.3,12:91:17:3c:15:05,12:91:17,51278,1.1.1.1,9a:a4:27:0c:59:ae,9a:a4:27,33447,17,4,0,0,1759254688433,1759254688433,0,1,74,1759254688433,1759254688433,0,1,74,0,0,0,0,0,74,74.0,0.0,74,74,74.0,0.0,74,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0,10.100.200.3,12:91:17:3c:15:05,12:91:17,53536,1.1.1.1,9a:a4:27:0c:59:ae,9a:a4:27,33438,17,4,0,0,1759254688436,1759254688436,0,1,74,1759254688436,1759254688436,0,1,74,0,0,0,0,0,74,74.0,0.0,74,74,74.0,0.0,74,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,0,10.100.200.3,12:91:17:3c:15:05,12:91:17,46655,1.1.1.1,9a:a4:27:0c:59:ae,9a:a4:27,33440,17,4,0,0,1759254688432,1759254688432,0,1,74,1759254688432,1759254688432,0,1,74,0,0,0,0,0,74,74.0,0.0,74,74,74.0,0.0,74,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,0,10.100.200.3,12:91:17:3c:15:05,12:91:17,8805,10.100.200.16,02:9e:14:fb:53:a0,02:9e:14,8805,17,4,0,0,1759254686717,1759254691811,5094,163,35997,1759254686717,1759254691811,5094,152,35304,1759254689139,1759254690090,951,11,693,63,220.84049079754604,91.24894224858731,327,135,232.26315789473682,83.58639396568573,327,63,63.0,0.0,63,0,31.444444444444464,116.596932723365,989,0,33.73509933774835,130.7905553158308,989,0,95.1,175.08566157423883,479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151,11
20,0,10.100.200.3,12:91:17:3c:15:05,12:91:17,52104,1.1.1.1,9a:a4:27:0c:59:ae,9a:a4:27,33437,17,4,0,0,1759254688417,1759254688417,0,1,74,1759254688417,1759254688417,0,1,74,0,0,0,0,0,74,74.0,0.0,74,74,74.0,0.0,74,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,0,10.100.200.1,9a:a4:27:0c:59:ae,9a:a4:27,0,10.100.200.3,12:91:17:3c:15:05,12:91:17,0,1,4,0,0,1759254688414,1759254688418,4,6,612,1759254688414,1759254688418,4,6,612,0,0,0,0,0,102,102.0,0.0,102,102,102.0,0.0,102,0,0.0,0.0,0,0,0.8,0.4472135954999579,1,0,0.8,0.4472135954999579,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ICMP,Network,0,6,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,0,10.100.200.3,12:91:17:3c:15:05,12:91:17,0,10.70.0.2,12:d7:cc:8b:fc:ac,12:d7:cc,0,1,4,0,1,1759254688413,1759254688414,1,3,438,1759254688413,1759254688414,1,3,438,0,0,0,0,0,146,146.0,0.0,146,146,146.0,0.0,146,0,0.0,0.0,0,0,0.5,0.7071067811865476,1,0,0.5,0.7071067811865476,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ICMP,Network,0,6,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,0,10.100.200.3,12:91:17:3c:15:05,12:91:17,35395,1.1.1.1,9a:a4:27:0c:59:ae,9a:a4:27,33449,17,4,0,0,1759254688438,1759254688438,0,1,74,1759254688438,1759254688438,0,1,74,0,0,0,0,0,74,74.0,0.0,74,74,74.0,0.0,74,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,0,10.70.0.2,12:d7:cc:8b:fc:ac,12:d7:cc,50968,1.1.1.1,12:91:17:3c:15:05,12:91:17,33435,17,4,0,1,1759254688414,1759254688414,0,1,118,1759254688414,1759254688414,0,1,118,0,0,0,0,0,118,118.0,0.0,118,118,118.0,0.0,118,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,10.100.200.3,12:91:17:3c:15:05,12:91:17,44094,1.1.1.1,9a:a4:27:0c:59:ae,9a:a4:27,33439,17,4,0,0,1759254688416,1759254688416,0,1,74,1759254688416,1759254688416,0,1,74,0,0,0,0,0,74,74.0,0.0,74,74,74.0,0.0,74,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,0,10.100.200.3,12:91:17:3c:15:05,12:91:17,57759,1.1.1.1,9a:a4:27:0c:59:ae,9a:a4:27,33441,17,4,0,0,1759254688432,1759254688432,0,1,74,1759254688432,1759254688432,0,1,74,0,0,0,0,0,74,74.0,0.0,74,74,74.0,0.0,74,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,0,10.70.0.5,12:d7:cc:8b:fc:ac,12:d7:cc,49302,1.1.1.1,12:91:17:3c:15:05,12:91:17,33434,17,4,0,1,1759254688414,1759254688414,0,1,118,1759254688414,1759254688414,0,1,118,0,0,0,0,0,118,118.0,0.0,118,118,118.0,0.0,118,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,0,10.100.200.3,12:91:17:3c:15:05,12:91:17,56096,1.1.1.1,9a:a4:27:0c:59:ae,9a:a4:27,33437,17,4,0,0,1759254688414,1759254688414,0,1,74,1759254688414,1759254688414,0,1,74,0,0,0,0,0,74,74.0,0.0,74,74,74.0,0.0,74,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,0,10.100.200.3,12:91:17:3c:15:05,12:91:17,59514,1.1.1.1,9a:a4:27:0c:59:ae,9a:a4:27,33449,17,4,0,0,1759254688429,1759254688429,0,1,74,1759254688429,1759254688429,0,1,74,0,0,0,0,0,74,74.0,0.0,74,74,74.0,0.0,74,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,0,10.100.200.3,12:91:17:3c:15:05,12:91:17,55359,1.1.1.1,9a:a4:27:0c:59:ae,9a:a4:27,33447,17,4,0,0,1759254688425,1759254688425,0,1,74,1759254688425,1759254688425,0,1,74,0,0,0,0,0,74,74.0,0.0,74,74,74.0,0.0,74,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,0,10.100.200.3,12:91:17:3c:15:05,12:91:17,35382,1.1.1.1,9a:a4:27:0c:59:ae,9a:a4:27,33442,17,4,0,0,1759254688438,1759254688438,0,1,74,1759254688438,1759254688438,0,1,74,0,0,0,0,0,74,74.0,0.0,74,74,74.0,0.0,74,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,0,10.100.200.3,12:91:17:3c:15:05,12:91:17,0,10.70.0.5,12:d7:cc:8b:fc:ac,12:d7:cc,0,1,4,0,1,1759254688414,1759254688415,1,3,438,1759254688414,1759254688415,1,3,438,0,0,0,0,0,146,146.0,0.0,146,146,146.0,0.0,146,0,0.0,0.0,0,0,0.5,0.7071067811865476,1,0,0.5,0.7071067811865476,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ICMP,Network,0,6,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,0,10.100.200.3,12:91:17:3c:15:05,12:91:17,56288,1.1.1.1,9a:a4:27:0c:59:ae,9a:a4:27,33444,17,4,0,0,1759254688438,1759254688438,0,1,74,1759254688438,1759254688438,0,1,74,0,0,0,0,0,74,74.0,0.0,74,74,74.0,0.0,74,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,0,10.70.0.2,12:d7:cc:8b:fc:ac,12:d7:cc,39903,1.1.1.1,12:91:17:3c:15:05,12:91:17,33436,17,4,0,1,1759254688414,1759254688414,0,1,118,1759254688414,1759254688414,0,1,118,0,0,0,0,0,118,118.0,0.0,118,118,118.0,0.0,118,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,10.100.200.3,12:91:17:3c:15:05,12:91:17,58677,1.1.1.1,9a:a4:27:0c:59:ae,9a:a4:27,33438,17,4,0,0,1759254688440,1759254688440,0,1,74,1759254688440,1759254688440,0,1,74,0,0,0,0,0,74,74.0,0.0,74,74,74.0,0.0,74,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,0,10.100.200.3,12:91:17:3c:15:05,12:91:17,58081,1.1.1.1,9a:a4:27:0c:59:ae,9a:a4:27,33438,17,4,0,0,1759254688417,1759254688417,0,1,74,1759254688417,1759254688417,0,1,74,0,0,0,0,0,74,74.0,0.0,74,74,74.0,0.0,74,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,0,10.100.200.3,12:91:17:3c:15:05,12:91:17,41369,1.1.1.1,9a:a4:27:0c:59:ae,9a:a4:27,33448,17,4,0,0,1759254688427,1759254688427,0,1,74,1759254688427,1759254688427,0,1,74,0,0,0,0,0,74,74.0,0.0,74,74,74.0,0.0,74,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,0,10.100.200.3,12:91:17:3c:15:05,12:91:17,48629,1.1.1.1,9a:a4:27:0c:59:ae,9a:a4:27,33440,17,4,0,0,1759254688421,1759254688421,0,1,74,1759254688421,1759254688421,0,1,74,0,0,0,0,0,74,74.0,0.0,74,74,74.0,0.0,74,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,0,10.100.200.3,12:91:17:3c:15:05,12:91:17,53326,1.1.1.1,9a:a4:27:0c:59:ae,9a:a4:27,33447,17,4,0,0,1759254688429,1759254688429,0,1,74,1759254688429,1759254688429,0,1,74,0,0,0,0,0,74,74.0,0.0,74,74,74.0,0.0,74,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,0,10.100.200.3,12:91:17:3c:15:05,12:91:17,38628,1.1.1.1,9a:a4:27:0c:59:ae,9a:a4:27,33446,17,4,0,0,1759254688433,1759254688433,0,1,74,1759254688433,1759254688433,0,1,74,0,0,0,0,0,74,74.0,0.0,74,74,74.0,0.0,74,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
